video_name,action_idx,category,frames,resize,source_video
30_0001_v_0kUtTtmLaJA_c006.mp4,30,volleyball,20,False,v_0kUtTtmLaJA_c006.mp4
22_0001_v_0kUtTtmLaJA_c006.mp4,22,volleyball,17,False,v_0kUtTtmLaJA_c006.mp4
22_0002_v_0kUtTtmLaJA_c006.mp4,22,volleyball,19,False,v_0kUtTtmLaJA_c006.mp4
22_0003_v_0kUtTtmLaJA_c006.mp4,22,volleyball,18,False,v_0kUtTtmLaJA_c006.mp4
22_0004_v_0kUtTtmLaJA_c006.mp4,22,volleyball,17,False,v_0kUtTtmLaJA_c006.mp4
22_0005_v_0kUtTtmLaJA_c006.mp4,22,volleyball,16,False,v_0kUtTtmLaJA_c006.mp4
24_0001_v_0kUtTtmLaJA_c006.mp4,24,volleyball,6,False,v_0kUtTtmLaJA_c006.mp4
24_0002_v_0kUtTtmLaJA_c006.mp4,24,volleyball,10,False,v_0kUtTtmLaJA_c006.mp4
24_0003_v_0kUtTtmLaJA_c006.mp4,24,volleyball,10,False,v_0kUtTtmLaJA_c006.mp4
28_0001_v_0kUtTtmLaJA_c006.mp4,28,volleyball,13,False,v_0kUtTtmLaJA_c006.mp4
27_0001_v_0kUtTtmLaJA_c006.mp4,27,volleyball,18,False,v_0kUtTtmLaJA_c006.mp4
21_0001_v_0kUtTtmLaJA_c007.mp4,21,volleyball,44,False,v_0kUtTtmLaJA_c007.mp4
23_0001_v_0kUtTtmLaJA_c007.mp4,23,volleyball,12,False,v_0kUtTtmLaJA_c007.mp4
26_0001_v_0kUtTtmLaJA_c007.mp4,26,volleyball,24,False,v_0kUtTtmLaJA_c007.mp4
26_0002_v_0kUtTtmLaJA_c007.mp4,26,volleyball,24,False,v_0kUtTtmLaJA_c007.mp4
30_0001_v_0kUtTtmLaJA_c007.mp4,30,volleyball,19,False,v_0kUtTtmLaJA_c007.mp4
30_0002_v_0kUtTtmLaJA_c007.mp4,30,volleyball,19,False,v_0kUtTtmLaJA_c007.mp4
22_0001_v_0kUtTtmLaJA_c007.mp4,22,volleyball,20,False,v_0kUtTtmLaJA_c007.mp4
22_0002_v_0kUtTtmLaJA_c007.mp4,22,volleyball,14,False,v_0kUtTtmLaJA_c007.mp4
22_0003_v_0kUtTtmLaJA_c007.mp4,22,volleyball,18,True,v_0kUtTtmLaJA_c007.mp4
25_0001_v_0kUtTtmLaJA_c007.mp4,25,volleyball,18,False,v_0kUtTtmLaJA_c007.mp4
24_0001_v_0kUtTtmLaJA_c007.mp4,24,volleyball,8,False,v_0kUtTtmLaJA_c007.mp4
21_0001_v_0kUtTtmLaJA_c008.mp4,21,volleyball,40,True,v_0kUtTtmLaJA_c008.mp4
23_0001_v_0kUtTtmLaJA_c008.mp4,23,volleyball,24,False,v_0kUtTtmLaJA_c008.mp4
26_0001_v_0kUtTtmLaJA_c008.mp4,26,volleyball,20,False,v_0kUtTtmLaJA_c008.mp4
26_0002_v_0kUtTtmLaJA_c008.mp4,26,volleyball,25,False,v_0kUtTtmLaJA_c008.mp4
22_0001_v_0kUtTtmLaJA_c008.mp4,22,volleyball,15,False,v_0kUtTtmLaJA_c008.mp4
22_0002_v_0kUtTtmLaJA_c008.mp4,22,volleyball,12,False,v_0kUtTtmLaJA_c008.mp4
22_0003_v_0kUtTtmLaJA_c008.mp4,22,volleyball,15,False,v_0kUtTtmLaJA_c008.mp4
22_0004_v_0kUtTtmLaJA_c008.mp4,22,volleyball,14,False,v_0kUtTtmLaJA_c008.mp4
22_0005_v_0kUtTtmLaJA_c008.mp4,22,volleyball,13,False,v_0kUtTtmLaJA_c008.mp4
24_0001_v_0kUtTtmLaJA_c008.mp4,24,volleyball,23,False,v_0kUtTtmLaJA_c008.mp4
25_0001_v_0kUtTtmLaJA_c008.mp4,25,volleyball,10,False,v_0kUtTtmLaJA_c008.mp4
30_0001_v_0kUtTtmLaJA_c008.mp4,30,volleyball,20,False,v_0kUtTtmLaJA_c008.mp4
30_0002_v_0kUtTtmLaJA_c008.mp4,30,volleyball,17,False,v_0kUtTtmLaJA_c008.mp4
21_0001_v_0kUtTtmLaJA_c009.mp4,21,volleyball,42,False,v_0kUtTtmLaJA_c009.mp4
23_0001_v_0kUtTtmLaJA_c009.mp4,23,volleyball,25,False,v_0kUtTtmLaJA_c009.mp4
26_0001_v_0kUtTtmLaJA_c009.mp4,26,volleyball,24,False,v_0kUtTtmLaJA_c009.mp4
30_0001_v_0kUtTtmLaJA_c009.mp4,30,volleyball,20,False,v_0kUtTtmLaJA_c009.mp4
22_0001_v_0kUtTtmLaJA_c009.mp4,22,volleyball,17,False,v_0kUtTtmLaJA_c009.mp4
22_0002_v_0kUtTtmLaJA_c009.mp4,22,volleyball,19,False,v_0kUtTtmLaJA_c009.mp4
21_0001_v_0kUtTtmLaJA_c010.mp4,21,volleyball,19,False,v_0kUtTtmLaJA_c010.mp4
23_0001_v_0kUtTtmLaJA_c010.mp4,23,volleyball,25,False,v_0kUtTtmLaJA_c010.mp4
32_0001_v_0kUtTtmLaJA_c010.mp4,32,volleyball,29,False,v_0kUtTtmLaJA_c010.mp4
22_0001_v_0kUtTtmLaJA_c010.mp4,22,volleyball,19,False,v_0kUtTtmLaJA_c010.mp4
22_0002_v_0kUtTtmLaJA_c010.mp4,22,volleyball,17,False,v_0kUtTtmLaJA_c010.mp4
22_0003_v_0kUtTtmLaJA_c010.mp4,22,volleyball,13,False,v_0kUtTtmLaJA_c010.mp4
22_0004_v_0kUtTtmLaJA_c010.mp4,22,volleyball,15,False,v_0kUtTtmLaJA_c010.mp4
24_0001_v_0kUtTtmLaJA_c010.mp4,24,volleyball,12,False,v_0kUtTtmLaJA_c010.mp4
24_0002_v_0kUtTtmLaJA_c010.mp4,24,volleyball,13,False,v_0kUtTtmLaJA_c010.mp4
26_0001_v_0kUtTtmLaJA_c010.mp4,26,volleyball,21,False,v_0kUtTtmLaJA_c010.mp4
26_0002_v_0kUtTtmLaJA_c010.mp4,26,volleyball,37,False,v_0kUtTtmLaJA_c010.mp4
31_0001_v_0kUtTtmLaJA_c010.mp4,31,volleyball,20,True,v_0kUtTtmLaJA_c010.mp4
23_0001_v_1LwtoLPw2TU_c001.mp4,23,volleyball,14,False,v_1LwtoLPw2TU_c001.mp4
30_0001_v_1LwtoLPw2TU_c001.mp4,30,volleyball,18,False,v_1LwtoLPw2TU_c001.mp4
21_0001_v_1LwtoLPw2TU_c001.mp4,21,volleyball,51,True,v_1LwtoLPw2TU_c001.mp4
22_0001_v_1LwtoLPw2TU_c002.mp4,22,volleyball,18,False,v_1LwtoLPw2TU_c002.mp4
22_0002_v_1LwtoLPw2TU_c002.mp4,22,volleyball,17,False,v_1LwtoLPw2TU_c002.mp4
21_0001_v_1LwtoLPw2TU_c002.mp4,21,volleyball,51,False,v_1LwtoLPw2TU_c002.mp4
23_0001_v_1LwtoLPw2TU_c002.mp4,23,volleyball,11,False,v_1LwtoLPw2TU_c002.mp4
30_0001_v_1LwtoLPw2TU_c002.mp4,30,volleyball,21,False,v_1LwtoLPw2TU_c002.mp4
26_0001_v_1LwtoLPw2TU_c002.mp4,26,volleyball,22,False,v_1LwtoLPw2TU_c002.mp4
26_0001_v_1LwtoLPw2TU_c003.mp4,26,volleyball,23,False,v_1LwtoLPw2TU_c003.mp4
26_0002_v_1LwtoLPw2TU_c003.mp4,26,volleyball,22,False,v_1LwtoLPw2TU_c003.mp4
22_0001_v_1LwtoLPw2TU_c003.mp4,22,volleyball,9,False,v_1LwtoLPw2TU_c003.mp4
22_0002_v_1LwtoLPw2TU_c003.mp4,22,volleyball,15,False,v_1LwtoLPw2TU_c003.mp4
22_0003_v_1LwtoLPw2TU_c003.mp4,22,volleyball,17,False,v_1LwtoLPw2TU_c003.mp4
30_0001_v_1LwtoLPw2TU_c003.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c003.mp4
30_0002_v_1LwtoLPw2TU_c003.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c003.mp4
21_0001_v_1LwtoLPw2TU_c003.mp4,21,volleyball,52,False,v_1LwtoLPw2TU_c003.mp4
24_0001_v_1LwtoLPw2TU_c003.mp4,24,volleyball,17,False,v_1LwtoLPw2TU_c003.mp4
23_0001_v_1LwtoLPw2TU_c003.mp4,23,volleyball,6,False,v_1LwtoLPw2TU_c003.mp4
21_0001_v_1LwtoLPw2TU_c004.mp4,21,volleyball,53,False,v_1LwtoLPw2TU_c004.mp4
22_0001_v_1LwtoLPw2TU_c005.mp4,22,volleyball,10,False,v_1LwtoLPw2TU_c005.mp4
22_0002_v_1LwtoLPw2TU_c005.mp4,22,volleyball,7,False,v_1LwtoLPw2TU_c005.mp4
21_0001_v_1LwtoLPw2TU_c005.mp4,21,volleyball,37,False,v_1LwtoLPw2TU_c005.mp4
26_0001_v_1LwtoLPw2TU_c005.mp4,26,volleyball,22,False,v_1LwtoLPw2TU_c005.mp4
30_0001_v_1LwtoLPw2TU_c005.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c005.mp4
23_0001_v_1LwtoLPw2TU_c005.mp4,23,volleyball,10,False,v_1LwtoLPw2TU_c005.mp4
30_0001_v_1LwtoLPw2TU_c006.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c006.mp4
24_0001_v_1LwtoLPw2TU_c006.mp4,24,volleyball,17,False,v_1LwtoLPw2TU_c006.mp4
26_0001_v_1LwtoLPw2TU_c006.mp4,26,volleyball,21,False,v_1LwtoLPw2TU_c006.mp4
26_0002_v_1LwtoLPw2TU_c006.mp4,26,volleyball,21,False,v_1LwtoLPw2TU_c006.mp4
21_0001_v_1LwtoLPw2TU_c006.mp4,21,volleyball,48,False,v_1LwtoLPw2TU_c006.mp4
21_0002_v_1LwtoLPw2TU_c006.mp4,21,volleyball,8,False,v_1LwtoLPw2TU_c006.mp4
22_0001_v_1LwtoLPw2TU_c006.mp4,22,volleyball,17,False,v_1LwtoLPw2TU_c006.mp4
22_0002_v_1LwtoLPw2TU_c006.mp4,22,volleyball,15,False,v_1LwtoLPw2TU_c006.mp4
32_0001_v_1LwtoLPw2TU_c006.mp4,32,volleyball,15,False,v_1LwtoLPw2TU_c006.mp4
21_0001_v_1LwtoLPw2TU_c007.mp4,21,volleyball,41,False,v_1LwtoLPw2TU_c007.mp4
21_0001_v_1LwtoLPw2TU_c008.mp4,21,volleyball,28,True,v_1LwtoLPw2TU_c008.mp4
22_0001_v_1LwtoLPw2TU_c008.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c008.mp4
23_0001_v_1LwtoLPw2TU_c008.mp4,23,volleyball,16,False,v_1LwtoLPw2TU_c008.mp4
26_0001_v_1LwtoLPw2TU_c008.mp4,26,volleyball,15,False,v_1LwtoLPw2TU_c008.mp4
30_0001_v_1LwtoLPw2TU_c008.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c008.mp4
30_0001_v_1LwtoLPw2TU_c009.mp4,30,volleyball,17,False,v_1LwtoLPw2TU_c009.mp4
26_0001_v_1LwtoLPw2TU_c009.mp4,26,volleyball,20,False,v_1LwtoLPw2TU_c009.mp4
22_0001_v_1LwtoLPw2TU_c009.mp4,22,volleyball,14,False,v_1LwtoLPw2TU_c009.mp4
24_0001_v_1LwtoLPw2TU_c009.mp4,24,volleyball,7,False,v_1LwtoLPw2TU_c009.mp4
21_0001_v_1LwtoLPw2TU_c009.mp4,21,volleyball,32,False,v_1LwtoLPw2TU_c009.mp4
23_0001_v_1LwtoLPw2TU_c009.mp4,23,volleyball,8,False,v_1LwtoLPw2TU_c009.mp4
21_0001_v_1LwtoLPw2TU_c010.mp4,21,volleyball,31,False,v_1LwtoLPw2TU_c010.mp4
22_0001_v_1LwtoLPw2TU_c011.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c011.mp4
22_0002_v_1LwtoLPw2TU_c011.mp4,22,volleyball,19,False,v_1LwtoLPw2TU_c011.mp4
21_0001_v_1LwtoLPw2TU_c011.mp4,21,volleyball,31,False,v_1LwtoLPw2TU_c011.mp4
24_0001_v_1LwtoLPw2TU_c011.mp4,24,volleyball,6,False,v_1LwtoLPw2TU_c011.mp4
26_0001_v_1LwtoLPw2TU_c011.mp4,26,volleyball,19,False,v_1LwtoLPw2TU_c011.mp4
30_0001_v_1LwtoLPw2TU_c011.mp4,30,volleyball,19,False,v_1LwtoLPw2TU_c011.mp4
23_0001_v_1LwtoLPw2TU_c011.mp4,23,volleyball,11,False,v_1LwtoLPw2TU_c011.mp4
26_0001_v_1LwtoLPw2TU_c012.mp4,26,volleyball,17,False,v_1LwtoLPw2TU_c012.mp4
26_0002_v_1LwtoLPw2TU_c012.mp4,26,volleyball,22,False,v_1LwtoLPw2TU_c012.mp4
22_0001_v_1LwtoLPw2TU_c012.mp4,22,volleyball,15,False,v_1LwtoLPw2TU_c012.mp4
22_0002_v_1LwtoLPw2TU_c012.mp4,22,volleyball,13,False,v_1LwtoLPw2TU_c012.mp4
22_0003_v_1LwtoLPw2TU_c012.mp4,22,volleyball,9,False,v_1LwtoLPw2TU_c012.mp4
22_0004_v_1LwtoLPw2TU_c012.mp4,22,volleyball,17,False,v_1LwtoLPw2TU_c012.mp4
22_0005_v_1LwtoLPw2TU_c012.mp4,22,volleyball,14,False,v_1LwtoLPw2TU_c012.mp4
22_0006_v_1LwtoLPw2TU_c012.mp4,22,volleyball,18,False,v_1LwtoLPw2TU_c012.mp4
21_0001_v_1LwtoLPw2TU_c012.mp4,21,volleyball,23,False,v_1LwtoLPw2TU_c012.mp4
31_0001_v_1LwtoLPw2TU_c012.mp4,31,volleyball,19,False,v_1LwtoLPw2TU_c012.mp4
24_0001_v_1LwtoLPw2TU_c012.mp4,24,volleyball,11,False,v_1LwtoLPw2TU_c012.mp4
24_0002_v_1LwtoLPw2TU_c012.mp4,24,volleyball,13,False,v_1LwtoLPw2TU_c012.mp4
23_0001_v_1LwtoLPw2TU_c012.mp4,23,volleyball,8,False,v_1LwtoLPw2TU_c012.mp4
30_0001_v_1LwtoLPw2TU_c012.mp4,30,volleyball,21,False,v_1LwtoLPw2TU_c012.mp4
22_0001_v_1LwtoLPw2TU_c013.mp4,22,volleyball,15,False,v_1LwtoLPw2TU_c013.mp4
22_0002_v_1LwtoLPw2TU_c013.mp4,22,volleyball,19,False,v_1LwtoLPw2TU_c013.mp4
21_0001_v_1LwtoLPw2TU_c013.mp4,21,volleyball,28,True,v_1LwtoLPw2TU_c013.mp4
26_0001_v_1LwtoLPw2TU_c013.mp4,26,volleyball,20,False,v_1LwtoLPw2TU_c013.mp4
23_0001_v_1LwtoLPw2TU_c013.mp4,23,volleyball,22,False,v_1LwtoLPw2TU_c013.mp4
30_0001_v_1LwtoLPw2TU_c013.mp4,30,volleyball,19,False,v_1LwtoLPw2TU_c013.mp4
24_0001_v_1LwtoLPw2TU_c014.mp4,24,volleyball,9,False,v_1LwtoLPw2TU_c014.mp4
24_0002_v_1LwtoLPw2TU_c014.mp4,24,volleyball,16,False,v_1LwtoLPw2TU_c014.mp4
24_0003_v_1LwtoLPw2TU_c014.mp4,24,volleyball,20,False,v_1LwtoLPw2TU_c014.mp4
24_0004_v_1LwtoLPw2TU_c014.mp4,24,volleyball,20,False,v_1LwtoLPw2TU_c014.mp4
24_0005_v_1LwtoLPw2TU_c014.mp4,24,volleyball,14,False,v_1LwtoLPw2TU_c014.mp4
26_0001_v_1LwtoLPw2TU_c014.mp4,26,volleyball,18,False,v_1LwtoLPw2TU_c014.mp4
26_0002_v_1LwtoLPw2TU_c014.mp4,26,volleyball,19,False,v_1LwtoLPw2TU_c014.mp4
26_0003_v_1LwtoLPw2TU_c014.mp4,26,volleyball,21,False,v_1LwtoLPw2TU_c014.mp4
32_0001_v_1LwtoLPw2TU_c014.mp4,32,volleyball,15,False,v_1LwtoLPw2TU_c014.mp4
32_0002_v_1LwtoLPw2TU_c014.mp4,32,volleyball,12,False,v_1LwtoLPw2TU_c014.mp4
30_0001_v_1LwtoLPw2TU_c014.mp4,30,volleyball,19,False,v_1LwtoLPw2TU_c014.mp4
30_0002_v_1LwtoLPw2TU_c014.mp4,30,volleyball,18,False,v_1LwtoLPw2TU_c014.mp4
30_0003_v_1LwtoLPw2TU_c014.mp4,30,volleyball,18,False,v_1LwtoLPw2TU_c014.mp4
21_0001_v_1LwtoLPw2TU_c014.mp4,21,volleyball,27,True,v_1LwtoLPw2TU_c014.mp4
22_0001_v_1LwtoLPw2TU_c014.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c014.mp4
22_0002_v_1LwtoLPw2TU_c014.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c014.mp4
22_0003_v_1LwtoLPw2TU_c014.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c014.mp4
22_0004_v_1LwtoLPw2TU_c014.mp4,22,volleyball,15,False,v_1LwtoLPw2TU_c014.mp4
22_0005_v_1LwtoLPw2TU_c014.mp4,22,volleyball,17,False,v_1LwtoLPw2TU_c014.mp4
22_0006_v_1LwtoLPw2TU_c014.mp4,22,volleyball,14,False,v_1LwtoLPw2TU_c014.mp4
28_0001_v_1LwtoLPw2TU_c014.mp4,28,volleyball,7,False,v_1LwtoLPw2TU_c014.mp4
31_0001_v_1LwtoLPw2TU_c014.mp4,31,volleyball,19,False,v_1LwtoLPw2TU_c014.mp4
23_0001_v_1LwtoLPw2TU_c014.mp4,23,volleyball,11,False,v_1LwtoLPw2TU_c014.mp4
27_0001_v_1LwtoLPw2TU_c014.mp4,27,volleyball,19,False,v_1LwtoLPw2TU_c014.mp4
22_0001_v_1LwtoLPw2TU_c015.mp4,22,volleyball,17,False,v_1LwtoLPw2TU_c015.mp4
24_0001_v_1LwtoLPw2TU_c015.mp4,24,volleyball,7,False,v_1LwtoLPw2TU_c015.mp4
24_0002_v_1LwtoLPw2TU_c015.mp4,24,volleyball,14,False,v_1LwtoLPw2TU_c015.mp4
26_0001_v_1LwtoLPw2TU_c015.mp4,26,volleyball,19,False,v_1LwtoLPw2TU_c015.mp4
30_0001_v_1LwtoLPw2TU_c015.mp4,30,volleyball,21,False,v_1LwtoLPw2TU_c015.mp4
21_0001_v_1LwtoLPw2TU_c016.mp4,21,volleyball,53,False,v_1LwtoLPw2TU_c016.mp4
24_0001_v_1LwtoLPw2TU_c016.mp4,24,volleyball,8,False,v_1LwtoLPw2TU_c016.mp4
24_0002_v_1LwtoLPw2TU_c016.mp4,24,volleyball,14,False,v_1LwtoLPw2TU_c016.mp4
22_0001_v_1LwtoLPw2TU_c016.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c016.mp4
22_0002_v_1LwtoLPw2TU_c016.mp4,22,volleyball,19,False,v_1LwtoLPw2TU_c016.mp4
22_0003_v_1LwtoLPw2TU_c016.mp4,22,volleyball,15,False,v_1LwtoLPw2TU_c016.mp4
29_0001_v_1LwtoLPw2TU_c016.mp4,29,volleyball,13,False,v_1LwtoLPw2TU_c016.mp4
26_0001_v_1LwtoLPw2TU_c016.mp4,26,volleyball,22,False,v_1LwtoLPw2TU_c016.mp4
26_0002_v_1LwtoLPw2TU_c016.mp4,26,volleyball,23,False,v_1LwtoLPw2TU_c016.mp4
30_0001_v_1LwtoLPw2TU_c016.mp4,30,volleyball,19,False,v_1LwtoLPw2TU_c016.mp4
30_0002_v_1LwtoLPw2TU_c016.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c016.mp4
23_0001_v_1LwtoLPw2TU_c016.mp4,23,volleyball,9,False,v_1LwtoLPw2TU_c016.mp4
30_0001_v_1LwtoLPw2TU_c017.mp4,30,volleyball,18,False,v_1LwtoLPw2TU_c017.mp4
30_0002_v_1LwtoLPw2TU_c017.mp4,30,volleyball,20,False,v_1LwtoLPw2TU_c017.mp4
22_0001_v_1LwtoLPw2TU_c017.mp4,22,volleyball,11,False,v_1LwtoLPw2TU_c017.mp4
22_0002_v_1LwtoLPw2TU_c017.mp4,22,volleyball,16,False,v_1LwtoLPw2TU_c017.mp4
22_0003_v_1LwtoLPw2TU_c017.mp4,22,volleyball,20,False,v_1LwtoLPw2TU_c017.mp4
22_0004_v_1LwtoLPw2TU_c017.mp4,22,volleyball,21,False,v_1LwtoLPw2TU_c017.mp4
24_0001_v_1LwtoLPw2TU_c017.mp4,24,volleyball,25,False,v_1LwtoLPw2TU_c017.mp4
