video_name,action_idx,category,frames,resize,source_video,split,action,new_split
09_0003_v_-hyYa8ijq-8_c003.mp4,9,aerobic_gymnastics,49,True,v_-hyYa8ijq-8_c003.mp4,train,illusion,train
01_0001_v_4RKB-3ER_GA_c001.mp4,1,aerobic_gymnastics,31,True,v_4RKB-3ER_GA_c001.mp4,test,explosive push up,val
01_0002_v_4RKB-3ER_GA_c001.mp4,1,aerobic_gymnastics,31,True,v_4RKB-3ER_GA_c001.mp4,test,explosive push up,test
10_0001_v_4RKB-3ER_GA_c001.mp4,10,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c001.mp4,test,bent leg(s) jump,test
10_0002_v_4RKB-3ER_GA_c001.mp4,10,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c001.mp4,test,bent leg(s) jump,val
11_0001_v_4RKB-3ER_GA_c001.mp4,11,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c001.mp4,test,pike jump,test
11_0002_v_4RKB-3ER_GA_c001.mp4,11,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c001.mp4,test,pike jump,val
02_0001_v_4RKB-3ER_GA_c002.mp4,2,aerobic_gymnastics,21,True,v_4RKB-3ER_GA_c002.mp4,test,explosive support,test
02_0002_v_4RKB-3ER_GA_c002.mp4,2,aerobic_gymnastics,21,True,v_4RKB-3ER_GA_c002.mp4,test,explosive support,val
14_0001_v_4RKB-3ER_GA_c002.mp4,14,aerobic_gymnastics,15,True,v_4RKB-3ER_GA_c002.mp4,test,scissors leap,test
14_0002_v_4RKB-3ER_GA_c002.mp4,14,aerobic_gymnastics,28,True,v_4RKB-3ER_GA_c002.mp4,test,scissors leap,test
19_0001_v_4RKB-3ER_GA_c002.mp4,19,aerobic_gymnastics,67,True,v_4RKB-3ER_GA_c002.mp4,test,turn,test
19_0002_v_4RKB-3ER_GA_c002.mp4,19,aerobic_gymnastics,67,True,v_4RKB-3ER_GA_c002.mp4,test,turn,test
12_0001_v_4RKB-3ER_GA_c003.mp4,12,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c003.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c003.mp4,12,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c003.mp4,test,straddle jump,val
12_0003_v_4RKB-3ER_GA_c003.mp4,12,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c003.mp4,test,straddle jump,test
12_0004_v_4RKB-3ER_GA_c003.mp4,12,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c003.mp4,test,straddle jump,test
09_0001_v_4RKB-3ER_GA_c003.mp4,9,aerobic_gymnastics,60,True,v_4RKB-3ER_GA_c003.mp4,test,illusion,val
09_0002_v_4RKB-3ER_GA_c003.mp4,9,aerobic_gymnastics,63,True,v_4RKB-3ER_GA_c003.mp4,test,illusion,val
02_0001_v_4RKB-3ER_GA_c004.mp4,2,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c004.mp4,test,explosive support,test
02_0002_v_4RKB-3ER_GA_c004.mp4,2,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c004.mp4,test,explosive support,test
19_0001_v_4RKB-3ER_GA_c004.mp4,19,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c004.mp4,test,turn,val
19_0002_v_4RKB-3ER_GA_c004.mp4,19,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c004.mp4,test,turn,test
01_0001_v_4RKB-3ER_GA_c005.mp4,1,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c005.mp4,test,explosive push up,test
01_0002_v_4RKB-3ER_GA_c005.mp4,1,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c005.mp4,test,explosive push up,test
10_0001_v_4RKB-3ER_GA_c005.mp4,10,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c005.mp4,test,bent leg(s) jump,test
10_0002_v_4RKB-3ER_GA_c005.mp4,10,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c005.mp4,test,bent leg(s) jump,test
11_0001_v_4RKB-3ER_GA_c005.mp4,11,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c005.mp4,test,pike jump,val
11_0002_v_4RKB-3ER_GA_c005.mp4,11,aerobic_gymnastics,23,True,v_4RKB-3ER_GA_c005.mp4,test,pike jump,val
14_0001_v_4RKB-3ER_GA_c005.mp4,14,aerobic_gymnastics,47,True,v_4RKB-3ER_GA_c005.mp4,test,scissors leap,val
14_0002_v_4RKB-3ER_GA_c005.mp4,14,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c005.mp4,test,scissors leap,val
05_0001_v_4RKB-3ER_GA_c006.mp4,5,aerobic_gymnastics,91,False,v_4RKB-3ER_GA_c006.mp4,test,support,val
05_0002_v_4RKB-3ER_GA_c006.mp4,5,aerobic_gymnastics,91,True,v_4RKB-3ER_GA_c006.mp4,test,support,test
12_0001_v_4RKB-3ER_GA_c006.mp4,12,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c006.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c006.mp4,12,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c006.mp4,test,straddle jump,test
09_0001_v_4RKB-3ER_GA_c006.mp4,9,aerobic_gymnastics,41,True,v_4RKB-3ER_GA_c006.mp4,test,illusion,val
09_0002_v_4RKB-3ER_GA_c006.mp4,9,aerobic_gymnastics,41,True,v_4RKB-3ER_GA_c006.mp4,test,illusion,val
10_0001_v_4RKB-3ER_GA_c007.mp4,10,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c007.mp4,test,bent leg(s) jump,test
10_0002_v_4RKB-3ER_GA_c007.mp4,10,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c007.mp4,test,bent leg(s) jump,test
11_0001_v_4RKB-3ER_GA_c007.mp4,11,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c007.mp4,test,pike jump,test
11_0002_v_4RKB-3ER_GA_c007.mp4,11,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c007.mp4,test,pike jump,val
14_0001_v_4RKB-3ER_GA_c007.mp4,14,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c007.mp4,test,scissors leap,val
14_0002_v_4RKB-3ER_GA_c007.mp4,14,aerobic_gymnastics,34,True,v_4RKB-3ER_GA_c007.mp4,test,scissors leap,val
09_0001_v_4RKB-3ER_GA_c007.mp4,9,aerobic_gymnastics,53,True,v_4RKB-3ER_GA_c007.mp4,test,illusion,test
09_0002_v_4RKB-3ER_GA_c007.mp4,9,aerobic_gymnastics,52,True,v_4RKB-3ER_GA_c007.mp4,test,illusion,val
01_0001_v_4RKB-3ER_GA_c008.mp4,1,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c008.mp4,test,explosive push up,val
12_0001_v_4RKB-3ER_GA_c008.mp4,12,aerobic_gymnastics,37,True,v_4RKB-3ER_GA_c008.mp4,test,straddle jump,val
13_0001_v_4RKB-3ER_GA_c008.mp4,13,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c008.mp4,test,split jump,val
13_0002_v_4RKB-3ER_GA_c008.mp4,13,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c008.mp4,test,split jump,test
02_0001_v_4RKB-3ER_GA_c009.mp4,2,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c009.mp4,test,explosive support,test
02_0002_v_4RKB-3ER_GA_c009.mp4,2,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c009.mp4,test,explosive support,val
08_0001_v_4RKB-3ER_GA_c009.mp4,8,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c009.mp4,test,straight jump,test
08_0002_v_4RKB-3ER_GA_c009.mp4,8,aerobic_gymnastics,23,True,v_4RKB-3ER_GA_c009.mp4,test,straight jump,test
07_0001_v_4RKB-3ER_GA_c010.mp4,7,aerobic_gymnastics,85,True,v_4RKB-3ER_GA_c010.mp4,test,horizontal support,test
07_0002_v_4RKB-3ER_GA_c010.mp4,7,aerobic_gymnastics,85,True,v_4RKB-3ER_GA_c010.mp4,test,horizontal support,val
14_0001_v_4RKB-3ER_GA_c010.mp4,14,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c010.mp4,test,scissors leap,test
14_0002_v_4RKB-3ER_GA_c010.mp4,14,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c010.mp4,test,scissors leap,val
09_0001_v_4RKB-3ER_GA_c010.mp4,9,aerobic_gymnastics,76,True,v_4RKB-3ER_GA_c010.mp4,test,illusion,test
09_0002_v_4RKB-3ER_GA_c010.mp4,9,aerobic_gymnastics,82,True,v_4RKB-3ER_GA_c010.mp4,test,illusion,val
10_0001_v_4RKB-3ER_GA_c011.mp4,10,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c011.mp4,test,bent leg(s) jump,val
10_0002_v_4RKB-3ER_GA_c011.mp4,10,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c011.mp4,test,bent leg(s) jump,test
11_0001_v_4RKB-3ER_GA_c011.mp4,11,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c011.mp4,test,pike jump,val
11_0002_v_4RKB-3ER_GA_c011.mp4,11,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c011.mp4,test,pike jump,test
01_0001_v_4RKB-3ER_GA_c012.mp4,1,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c012.mp4,test,explosive push up,test
01_0002_v_4RKB-3ER_GA_c012.mp4,1,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c012.mp4,test,explosive push up,test
04_0001_v_4RKB-3ER_GA_c012.mp4,4,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c012.mp4,test,helicopter,test
04_0002_v_4RKB-3ER_GA_c012.mp4,4,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c012.mp4,test,helicopter,test
05_0001_v_4RKB-3ER_GA_c012.mp4,5,aerobic_gymnastics,92,True,v_4RKB-3ER_GA_c012.mp4,test,support,val
05_0002_v_4RKB-3ER_GA_c012.mp4,5,aerobic_gymnastics,92,True,v_4RKB-3ER_GA_c012.mp4,test,support,test
12_0001_v_4RKB-3ER_GA_c012.mp4,12,aerobic_gymnastics,31,True,v_4RKB-3ER_GA_c012.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c012.mp4,12,aerobic_gymnastics,31,True,v_4RKB-3ER_GA_c012.mp4,test,straddle jump,test
01_0001_v_4RKB-3ER_GA_c013.mp4,1,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c013.mp4,test,explosive push up,test
01_0002_v_4RKB-3ER_GA_c013.mp4,1,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c013.mp4,test,explosive push up,test
10_0001_v_4RKB-3ER_GA_c013.mp4,10,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c013.mp4,test,bent leg(s) jump,val
10_0002_v_4RKB-3ER_GA_c013.mp4,10,aerobic_gymnastics,27,True,v_4RKB-3ER_GA_c013.mp4,test,bent leg(s) jump,test
11_0001_v_4RKB-3ER_GA_c013.mp4,11,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c013.mp4,test,pike jump,test
11_0002_v_4RKB-3ER_GA_c013.mp4,11,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c013.mp4,test,pike jump,val
13_0001_v_4RKB-3ER_GA_c013.mp4,13,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c013.mp4,test,split jump,val
13_0002_v_4RKB-3ER_GA_c013.mp4,13,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c013.mp4,test,split jump,test
14_0001_v_4RKB-3ER_GA_c014.mp4,14,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c014.mp4,test,scissors leap,test
14_0002_v_4RKB-3ER_GA_c014.mp4,14,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c014.mp4,test,scissors leap,val
09_0001_v_4RKB-3ER_GA_c014.mp4,9,aerobic_gymnastics,45,True,v_4RKB-3ER_GA_c014.mp4,test,illusion,test
09_0002_v_4RKB-3ER_GA_c014.mp4,9,aerobic_gymnastics,40,True,v_4RKB-3ER_GA_c014.mp4,test,illusion,val
04_0001_v_4RKB-3ER_GA_c015.mp4,4,aerobic_gymnastics,43,True,v_4RKB-3ER_GA_c015.mp4,test,helicopter,test
04_0002_v_4RKB-3ER_GA_c015.mp4,4,aerobic_gymnastics,43,True,v_4RKB-3ER_GA_c015.mp4,test,helicopter,val
12_0001_v_4RKB-3ER_GA_c015.mp4,12,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c015.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c015.mp4,12,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c015.mp4,test,straddle jump,test
19_0001_v_4RKB-3ER_GA_c015.mp4,19,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c015.mp4,test,turn,val
19_0002_v_4RKB-3ER_GA_c015.mp4,19,aerobic_gymnastics,50,True,v_4RKB-3ER_GA_c015.mp4,test,turn,test
01_0001_v_4RKB-3ER_GA_c016.mp4,1,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c016.mp4,test,explosive push up,test
01_0002_v_4RKB-3ER_GA_c016.mp4,1,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c016.mp4,test,explosive push up,val
10_0001_v_4RKB-3ER_GA_c016.mp4,10,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c016.mp4,test,bent leg(s) jump,test
10_0002_v_4RKB-3ER_GA_c016.mp4,10,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c016.mp4,test,bent leg(s) jump,val
11_0001_v_4RKB-3ER_GA_c016.mp4,11,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c016.mp4,test,pike jump,val
11_0002_v_4RKB-3ER_GA_c016.mp4,11,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c016.mp4,test,pike jump,test
13_0001_v_4RKB-3ER_GA_c016.mp4,13,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c016.mp4,test,split jump,test
13_0002_v_4RKB-3ER_GA_c016.mp4,13,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c016.mp4,test,split jump,val
19_0001_v_4RKB-3ER_GA_c016.mp4,19,aerobic_gymnastics,54,True,v_4RKB-3ER_GA_c016.mp4,test,turn,test
19_0002_v_4RKB-3ER_GA_c016.mp4,19,aerobic_gymnastics,45,True,v_4RKB-3ER_GA_c016.mp4,test,turn,val
14_0001_v_4RKB-3ER_GA_c017.mp4,14,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c017.mp4,test,scissors leap,val
14_0002_v_4RKB-3ER_GA_c017.mp4,14,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c017.mp4,test,scissors leap,val
09_0001_v_4RKB-3ER_GA_c017.mp4,9,aerobic_gymnastics,73,True,v_4RKB-3ER_GA_c017.mp4,test,illusion,val
09_0002_v_4RKB-3ER_GA_c017.mp4,9,aerobic_gymnastics,73,True,v_4RKB-3ER_GA_c017.mp4,test,illusion,test
05_0001_v_4RKB-3ER_GA_c018.mp4,5,aerobic_gymnastics,94,True,v_4RKB-3ER_GA_c018.mp4,test,support,val
05_0002_v_4RKB-3ER_GA_c018.mp4,5,aerobic_gymnastics,94,True,v_4RKB-3ER_GA_c018.mp4,test,support,test
12_0001_v_4RKB-3ER_GA_c018.mp4,12,aerobic_gymnastics,34,True,v_4RKB-3ER_GA_c018.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c018.mp4,12,aerobic_gymnastics,34,True,v_4RKB-3ER_GA_c018.mp4,test,straddle jump,val
02_0001_v_4RKB-3ER_GA_c019.mp4,2,aerobic_gymnastics,22,True,v_4RKB-3ER_GA_c019.mp4,test,explosive support,test
02_0002_v_4RKB-3ER_GA_c019.mp4,2,aerobic_gymnastics,23,True,v_4RKB-3ER_GA_c019.mp4,test,explosive support,val
05_0001_v_4RKB-3ER_GA_c019.mp4,5,aerobic_gymnastics,73,True,v_4RKB-3ER_GA_c019.mp4,test,support,val
05_0002_v_4RKB-3ER_GA_c019.mp4,5,aerobic_gymnastics,73,True,v_4RKB-3ER_GA_c019.mp4,test,support,test
11_0001_v_4RKB-3ER_GA_c019.mp4,11,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c019.mp4,test,pike jump,val
11_0002_v_4RKB-3ER_GA_c019.mp4,11,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c019.mp4,test,pike jump,test
14_0001_v_4RKB-3ER_GA_c019.mp4,14,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c019.mp4,test,scissors leap,test
14_0002_v_4RKB-3ER_GA_c019.mp4,14,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c019.mp4,test,scissors leap,val
01_0001_v_4RKB-3ER_GA_c020.mp4,1,aerobic_gymnastics,28,True,v_4RKB-3ER_GA_c020.mp4,test,explosive push up,val
01_0002_v_4RKB-3ER_GA_c020.mp4,1,aerobic_gymnastics,28,True,v_4RKB-3ER_GA_c020.mp4,test,explosive push up,val
10_0001_v_4RKB-3ER_GA_c020.mp4,10,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c020.mp4,test,bent leg(s) jump,val
10_0002_v_4RKB-3ER_GA_c020.mp4,10,aerobic_gymnastics,25,True,v_4RKB-3ER_GA_c020.mp4,test,bent leg(s) jump,val
12_0001_v_4RKB-3ER_GA_c020.mp4,12,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c020.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c020.mp4,12,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c020.mp4,test,straddle jump,val
09_0001_v_4RKB-3ER_GA_c020.mp4,9,aerobic_gymnastics,43,True,v_4RKB-3ER_GA_c020.mp4,test,illusion,test
09_0002_v_4RKB-3ER_GA_c020.mp4,9,aerobic_gymnastics,43,True,v_4RKB-3ER_GA_c020.mp4,test,illusion,test
12_0001_v_4RKB-3ER_GA_c021.mp4,12,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c021.mp4,test,straddle jump,val
12_0002_v_4RKB-3ER_GA_c021.mp4,12,aerobic_gymnastics,32,True,v_4RKB-3ER_GA_c021.mp4,test,straddle jump,val
02_0001_v_4RKB-3ER_GA_c022.mp4,2,aerobic_gymnastics,21,True,v_4RKB-3ER_GA_c022.mp4,test,explosive support,test
02_0002_v_4RKB-3ER_GA_c022.mp4,2,aerobic_gymnastics,24,True,v_4RKB-3ER_GA_c022.mp4,test,explosive support,val
03_0001_v_4RKB-3ER_GA_c022.mp4,3,aerobic_gymnastics,46,True,v_4RKB-3ER_GA_c022.mp4,test,leg circle,val
03_0002_v_4RKB-3ER_GA_c022.mp4,3,aerobic_gymnastics,46,True,v_4RKB-3ER_GA_c022.mp4,test,leg circle,val
05_0001_v_4RKB-3ER_GA_c022.mp4,5,aerobic_gymnastics,74,False,v_4RKB-3ER_GA_c022.mp4,test,support,test
05_0002_v_4RKB-3ER_GA_c022.mp4,5,aerobic_gymnastics,74,False,v_4RKB-3ER_GA_c022.mp4,test,support,val
01_0001_v_4RKB-3ER_GA_c023.mp4,1,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c023.mp4,test,explosive push up,test
01_0002_v_4RKB-3ER_GA_c023.mp4,1,aerobic_gymnastics,29,True,v_4RKB-3ER_GA_c023.mp4,test,explosive push up,test
10_0001_v_4RKB-3ER_GA_c023.mp4,10,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c023.mp4,test,bent leg(s) jump,val
10_0002_v_4RKB-3ER_GA_c023.mp4,10,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c023.mp4,test,bent leg(s) jump,test
11_0001_v_4RKB-3ER_GA_c023.mp4,11,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c023.mp4,test,pike jump,test
11_0002_v_4RKB-3ER_GA_c023.mp4,11,aerobic_gymnastics,26,True,v_4RKB-3ER_GA_c023.mp4,test,pike jump,val
12_0001_v_4RKB-3ER_GA_c023.mp4,12,aerobic_gymnastics,38,True,v_4RKB-3ER_GA_c023.mp4,test,straddle jump,val
12_0002_v_4RKB-3ER_GA_c023.mp4,12,aerobic_gymnastics,38,True,v_4RKB-3ER_GA_c023.mp4,test,straddle jump,test
14_0001_v_4RKB-3ER_GA_c023.mp4,14,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c023.mp4,test,scissors leap,val
14_0002_v_4RKB-3ER_GA_c023.mp4,14,aerobic_gymnastics,30,True,v_4RKB-3ER_GA_c023.mp4,test,scissors leap,test
12_0001_v_4RKB-3ER_GA_c024.mp4,12,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c024.mp4,test,straddle jump,test
12_0002_v_4RKB-3ER_GA_c024.mp4,12,aerobic_gymnastics,33,True,v_4RKB-3ER_GA_c024.mp4,test,straddle jump,test
09_0001_v_4RKB-3ER_GA_c024.mp4,9,aerobic_gymnastics,51,True,v_4RKB-3ER_GA_c024.mp4,test,illusion,val
09_0002_v_4RKB-3ER_GA_c024.mp4,9,aerobic_gymnastics,51,True,v_4RKB-3ER_GA_c024.mp4,test,illusion,test
04_0001_v_7G_IpU0FxLU_c001.mp4,4,aerobic_gymnastics,58,True,v_7G_IpU0FxLU_c001.mp4,test,helicopter,val
04_0002_v_7G_IpU0FxLU_c001.mp4,4,aerobic_gymnastics,58,True,v_7G_IpU0FxLU_c001.mp4,test,helicopter,val
04_0003_v_7G_IpU0FxLU_c001.mp4,4,aerobic_gymnastics,58,True,v_7G_IpU0FxLU_c001.mp4,test,helicopter,test
05_0001_v_7G_IpU0FxLU_c001.mp4,5,aerobic_gymnastics,92,True,v_7G_IpU0FxLU_c001.mp4,test,support,val
05_0002_v_7G_IpU0FxLU_c001.mp4,5,aerobic_gymnastics,92,True,v_7G_IpU0FxLU_c001.mp4,test,support,val
05_0003_v_7G_IpU0FxLU_c001.mp4,5,aerobic_gymnastics,97,True,v_7G_IpU0FxLU_c001.mp4,test,support,val
12_0001_v_7G_IpU0FxLU_c001.mp4,12,aerobic_gymnastics,28,True,v_7G_IpU0FxLU_c001.mp4,test,straddle jump,val
12_0002_v_7G_IpU0FxLU_c001.mp4,12,aerobic_gymnastics,28,True,v_7G_IpU0FxLU_c001.mp4,test,straddle jump,val
12_0003_v_7G_IpU0FxLU_c001.mp4,12,aerobic_gymnastics,28,True,v_7G_IpU0FxLU_c001.mp4,test,straddle jump,test
05_0001_v_7G_IpU0FxLU_c002.mp4,5,aerobic_gymnastics,68,True,v_7G_IpU0FxLU_c002.mp4,test,support,val
05_0002_v_7G_IpU0FxLU_c002.mp4,5,aerobic_gymnastics,68,True,v_7G_IpU0FxLU_c002.mp4,test,support,val
05_0003_v_7G_IpU0FxLU_c002.mp4,5,aerobic_gymnastics,68,True,v_7G_IpU0FxLU_c002.mp4,test,support,val
08_0001_v_7G_IpU0FxLU_c002.mp4,8,aerobic_gymnastics,27,True,v_7G_IpU0FxLU_c002.mp4,test,straight jump,test
08_0002_v_7G_IpU0FxLU_c002.mp4,8,aerobic_gymnastics,29,True,v_7G_IpU0FxLU_c002.mp4,test,straight jump,test
08_0003_v_7G_IpU0FxLU_c002.mp4,8,aerobic_gymnastics,27,True,v_7G_IpU0FxLU_c002.mp4,test,straight jump,test
00_0001_v_7G_IpU0FxLU_c003.mp4,0,aerobic_gymnastics,30,True,v_7G_IpU0FxLU_c003.mp4,test,push up,val
00_0002_v_7G_IpU0FxLU_c003.mp4,0,aerobic_gymnastics,26,True,v_7G_IpU0FxLU_c003.mp4,test,push up,test
00_0003_v_7G_IpU0FxLU_c003.mp4,0,aerobic_gymnastics,25,True,v_7G_IpU0FxLU_c003.mp4,test,push up,test
18_0001_v_7G_IpU0FxLU_c003.mp4,18,aerobic_gymnastics,32,True,v_7G_IpU0FxLU_c003.mp4,test,split,test
